user_id,paper_id,event,timestamp,label
38,349,click,2024-02-20 10:14:27,1
9,959,click,2024-02-16 07:54:02,1
44,274,click,2024-10-31 10:13:39,1
26,830,save,2024-10-04 09:34:55,1
15,736,open_pdf,2023-12-16 09:40:53,0
84,795,click,2025-07-14 18:45:54,1
51,976,click,2024-06-22 21:12:57,1
126,153,click,2024-05-02 22:34:17,1
81,81,open_pdf,2025-10-20 22:07:14,0
55,790,click,2024-10-02 09:58:56,1
114,445,save,2023-12-28 15:39:23,1
46,575,open_pdf,2025-11-23 10:47:34,0
21,186,open_pdf,2024-02-26 20:40:52,0
17,921,open_pdf,2024-03-12 20:47:25,0
68,397,click,2025-04-11 16:57:46,1
127,991,click,2025-07-08 02:19:07,1
142,40,click,2023-12-06 17:44:45,1
64,128,click,2025-08-24 19:18:37,1
117,835,open_pdf,2024-06-06 21:51:41,0
181,194,click,2024-05-09 16:32:15,1
74,330,click,2023-12-17 04:08:03,1
56,504,click,2025-10-29 15:24:19,1
25,777,click,2025-07-01 22:33:48,1
67,305,click,2025-11-22 02:52:27,1
93,764,click,2023-12-26 04:57:59,1
194,691,save,2025-02-14 04:22:47,1
157,233,open_pdf,2025-10-12 10:24:39,0
65,379,click,2024-12-04 22:43:05,1
4,204,open_pdf,2025-03-01 15:49:56,0
129,876,open_pdf,2024-09-06 22:11:23,0
116,754,click,2025-08-12 10:25:51,1
5,249,click,2024-05-01 18:14:06,1
123,584,click,2024-12-29 05:40:58,1
98,519,click,2025-07-28 01:41:23,1
161,184,open_pdf,2024-12-13 02:32:01,0
129,386,click,2024-08-08 16:32:46,1
86,457,open_pdf,2025-10-20 17:04:20,0
192,557,click,2025-07-03 04:48:41,1
191,12,save,2025-05-20 17:39:00,1
148,429,click,2024-04-15 07:41:52,1
42,412,open_pdf,2025-03-12 16:43:14,0
8,954,click,2025-09-28 04:20:19,1
21,540,click,2025-11-15 00:26:48,1
160,568,click,2024-08-27 23:20:00,1
195,972,save,2024-12-07 09:48:32,1
137,166,click,2024-01-01 19:16:50,1
88,102,open_pdf,2025-10-10 03:08:17,0
107,619,click,2024-09-08 02:35:09,1
33,48,save,2024-01-27 19:11:52,1
135,620,save,2024-10-16 11:40:40,1
47,915,save,2024-01-25 23:10:25,1
83,77,open_pdf,2024-03-22 14:09:46,0
70,721,click,2025-07-17 03:54:37,1
159,2,click,2024-07-26 05:55:25,1
190,484,click,2024-08-06 10:41:32,1
17,821,save,2023-12-09 16:38:04,1
146,493,click,2024-12-23 03:05:07,1
75,228,save,2025-05-09 07:08:27,1
10,530,click,2025-02-14 07:03:39,1
90,673,save,2025-03-02 18:30:51,1
193,233,open_pdf,2024-09-02 00:29:16,0
154,483,click,2025-09-27 04:06:31,1
163,410,open_pdf,2024-05-14 05:55:04,0
39,565,open_pdf,2025-07-29 06:45:16,0
39,540,click,2025-08-13 12:16:00,1
71,671,click,2025-05-11 13:28:06,1
95,716,open_pdf,2024-02-06 07:03:57,0
77,787,click,2023-12-10 19:20:22,1
22,307,click,2025-09-13 02:37:26,1
91,812,open_pdf,2024-12-03 06:54:47,0
31,172,open_pdf,2024-07-05 21:35:17,0
1,707,open_pdf,2025-09-24 01:27:16,0
134,353,open_pdf,2024-05-27 01:04:54,0
78,694,click,2024-07-25 19:05:54,1
115,262,open_pdf,2024-09-30 03:55:06,0
5,763,open_pdf,2024-05-02 04:47:50,0
29,844,click,2024-06-26 23:49:19,1
38,779,open_pdf,2024-06-30 00:00:12,0
35,206,open_pdf,2024-05-20 16:49:02,0
91,254,click,2024-01-14 14:34:22,1
116,505,click,2025-07-10 13:53:25,1
192,570,click,2025-10-12 15:51:37,1
175,501,click,2024-04-10 10:32:59,1
80,369,click,2025-09-24 08:15:04,1
96,371,save,2025-10-26 11:29:30,1
144,176,click,2024-06-19 14:43:52,1
170,677,click,2024-08-12 16:23:32,1
25,414,open_pdf,2024-06-08 08:18:29,0
117,527,click,2025-11-12 06:47:32,1
184,991,save,2024-07-21 16:43:31,1
4,573,save,2025-10-16 16:22:26,1
127,230,click,2024-09-23 18:48:24,1
15,895,save,2023-12-13 19:49:19,1
39,962,click,2025-03-12 05:11:14,1
166,890,click,2024-07-14 00:54:13,1
38,166,click,2025-07-26 06:08:22,1
85,241,save,2025-08-15 00:10:41,1
9,765,click,2024-02-05 15:11:03,1
78,47,save,2024-03-25 11:23:46,1
101,871,save,2024-10-21 18:38:10,1
22,580,save,2024-06-08 17:01:59,1
157,21,open_pdf,2025-07-10 22:19:16,0
18,761,click,2024-07-30 06:47:43,1
56,20,save,2024-03-30 05:17:00,1
39,916,click,2023-12-18 23:33:48,1
23,721,click,2025-05-31 05:58:36,1
138,977,click,2025-07-17 04:12:23,1
135,912,click,2024-04-27 03:47:12,1
88,778,save,2025-03-23 05:48:37,1
135,457,click,2025-02-28 18:40:36,1
127,212,open_pdf,2025-09-16 00:54:27,0
141,454,click,2024-11-05 15:33:01,1
64,298,save,2024-02-03 18:54:45,1
9,962,save,2025-10-01 21:12:57,1
116,2,click,2024-03-02 05:45:50,1
123,322,click,2024-04-19 19:01:54,1
15,598,click,2024-12-02 06:22:53,1
112,267,open_pdf,2025-05-05 22:38:32,0
48,180,click,2025-07-27 01:52:17,1
185,836,save,2024-02-01 07:47:15,1
65,339,click,2025-07-09 12:57:03,1
172,929,click,2024-06-21 17:12:37,1
147,698,click,2025-10-18 19:42:02,1
97,524,open_pdf,2024-05-03 01:44:34,0
161,907,open_pdf,2025-11-19 22:17:35,0
16,231,click,2024-09-22 16:07:39,1
108,857,click,2025-02-03 15:19:40,1
44,221,open_pdf,2024-10-15 23:15:17,0
131,967,click,2025-09-23 18:11:05,1
13,481,click,2025-04-30 03:31:22,1
167,574,click,2024-09-07 12:25:07,1
90,440,click,2025-03-28 04:37:03,1
187,403,click,2025-09-22 04:13:47,1
152,789,open_pdf,2024-06-01 11:36:22,0
9,107,click,2025-04-22 04:23:29,1
139,258,save,2025-10-27 03:14:00,1
148,595,click,2025-06-15 09:46:41,1
69,258,click,2025-10-31 19:52:40,1
102,722,click,2025-07-18 15:42:18,1
11,151,save,2024-07-21 06:33:53,1
192,270,click,2024-04-17 20:14:45,1
44,654,click,2024-06-04 15:56:57,1
63,615,save,2025-01-05 22:15:38,1
178,451,save,2025-04-14 18:41:36,1
61,961,open_pdf,2023-12-15 08:32:53,0
31,581,click,2023-12-25 12:05:38,1
62,820,click,2025-08-26 13:04:50,1
2,956,save,2025-10-06 03:00:00,1
131,784,click,2025-08-18 10:54:18,1
55,93,click,2024-07-18 19:55:44,1
91,580,open_pdf,2024-09-26 20:10:44,0
175,0,open_pdf,2024-07-15 23:25:20,0
13,143,click,2024-12-27 00:42:08,1
69,528,click,2025-05-25 06:47:01,1
107,331,click,2025-03-09 18:02:18,1
119,979,click,2025-07-14 11:40:51,1
24,69,click,2024-10-25 13:46:59,1
21,82,click,2024-02-15 02:15:59,1
122,321,save,2024-03-19 00:40:52,1
160,874,click,2024-06-03 03:06:03,1
172,823,save,2025-02-09 23:54:31,1
118,604,click,2024-11-25 18:31:48,1
4,291,save,2024-11-19 15:28:58,1
167,129,save,2025-06-27 23:02:43,1
178,276,click,2025-10-06 03:01:13,1
188,787,save,2025-09-30 19:10:38,1
169,940,open_pdf,2024-03-06 14:41:05,0
48,397,open_pdf,2024-10-27 00:22:12,0
121,269,click,2024-06-18 22:55:09,1
147,961,open_pdf,2024-11-11 07:14:26,0
88,40,click,2024-01-23 07:08:55,1
185,746,save,2025-01-12 15:35:45,1
180,340,click,2024-06-26 08:15:21,1
63,689,save,2025-10-07 09:13:32,1
41,227,click,2024-03-17 02:10:44,1
104,270,open_pdf,2024-07-22 01:35:42,0
144,435,click,2024-05-10 03:42:56,1
54,807,open_pdf,2024-12-11 02:44:12,0
192,854,open_pdf,2024-07-28 19:53:30,0
61,483,click,2023-11-25 16:45:36,1
149,667,click,2025-05-30 21:37:15,1
20,893,save,2024-08-02 19:36:16,1
194,166,click,2023-12-06 01:25:39,1
170,556,click,2025-10-14 09:35:01,1
171,427,click,2024-03-10 14:16:26,1
95,659,click,2024-03-20 23:50:15,1
3,907,click,2024-01-02 04:02:24,1
113,719,click,2024-03-06 05:12:00,1
128,860,click,2025-04-17 21:00:54,1
50,880,save,2025-11-18 02:55:17,1
161,110,open_pdf,2024-08-28 07:27:45,0
153,259,open_pdf,2024-07-05 18:25:15,0
152,441,save,2024-12-27 19:58:41,1
155,893,click,2025-02-10 10:57:19,1
133,304,click,2025-10-24 21:59:30,1
40,526,click,2025-06-16 21:41:29,1
158,937,open_pdf,2024-09-26 06:51:48,0
139,548,click,2024-05-25 06:12:07,1
78,47,open_pdf,2024-07-07 06:07:57,0
87,534,save,2025-07-27 16:48:31,1
39,982,click,2023-12-09 13:05:41,1
2,188,click,2024-09-18 19:34:53,1
24,243,click,2024-02-06 01:25:24,1
122,895,open_pdf,2025-06-13 18:11:40,0
3,308,save,2024-01-02 08:21:43,1
122,655,save,2024-07-20 00:03:06,1
10,529,open_pdf,2024-11-15 07:04:41,0
126,651,click,2024-06-23 15:48:20,1
24,13,click,2024-05-17 21:32:03,1
165,539,save,2024-01-27 00:37:01,1
101,597,open_pdf,2024-12-21 16:46:43,0
79,952,click,2025-09-15 00:30:47,1
15,969,click,2025-06-06 18:30:31,1
190,462,save,2023-12-02 06:43:42,1
137,926,click,2024-11-09 16:05:16,1
194,162,click,2025-08-07 06:42:01,1
87,496,click,2025-07-27 17:12:31,1
33,356,click,2025-01-27 09:23:18,1
125,299,click,2025-02-18 22:22:04,1
89,84,click,2024-01-26 21:50:14,1
94,770,click,2025-09-12 04:53:20,1
172,0,click,2025-06-28 05:17:48,1
181,285,click,2024-02-17 03:53:39,1
9,557,click,2024-08-17 09:45:34,1
39,847,click,2025-08-01 04:53:26,1
134,41,click,2024-02-24 17:08:00,1
169,431,open_pdf,2024-09-04 18:12:26,0
184,558,click,2025-11-11 20:42:56,1
56,102,save,2025-07-01 05:02:30,1
156,316,click,2024-06-09 23:20:48,1
195,280,open_pdf,2024-02-03 00:03:47,0
168,172,save,2024-03-02 18:40:36,1
48,437,click,2025-03-25 03:37:06,1
58,503,save,2025-06-02 13:00:29,1
100,11,click,2024-05-26 21:42:23,1
165,150,click,2024-04-29 05:18:49,1
57,221,open_pdf,2025-09-27 10:14:00,0
27,693,click,2024-02-08 10:31:00,1
146,742,save,2023-12-26 01:14:10,1
191,338,open_pdf,2025-03-29 15:50:34,0
9,846,click,2024-11-07 20:18:15,1
83,284,save,2025-07-09 23:49:09,1
190,792,click,2024-06-30 11:04:32,1
8,509,open_pdf,2024-08-18 23:19:08,0
28,648,save,2025-11-02 11:15:46,1
159,793,click,2025-06-09 15:24:57,1
92,105,save,2025-05-01 11:11:20,1
20,342,click,2025-10-22 23:29:35,1
168,277,click,2024-02-04 20:34:16,1
53,611,click,2024-06-28 02:34:47,1
179,844,click,2024-11-14 16:58:50,1
98,816,click,2025-04-13 00:42:37,1
80,658,click,2024-09-18 04:59:47,1
20,585,open_pdf,2025-09-11 23:52:27,0
89,811,open_pdf,2024-12-22 06:35:17,0
98,200,click,2024-05-19 08:39:06,1
179,113,click,2024-02-05 21:36:04,1
46,945,open_pdf,2025-06-04 10:35:30,0
175,55,open_pdf,2025-10-12 22:57:57,0
0,202,click,2025-10-25 21:33:23,1
101,574,save,2024-06-22 05:07:19,1
88,182,click,2025-11-22 03:18:28,1
57,504,open_pdf,2024-02-11 05:14:45,0
109,882,open_pdf,2024-06-30 10:38:33,0
170,52,click,2024-01-18 16:58:19,1
86,212,click,2025-01-29 04:26:57,1
168,520,open_pdf,2025-05-13 01:42:43,0
157,302,click,2024-09-26 12:44:02,1
63,958,click,2025-04-25 00:53:46,1
180,621,click,2025-06-23 02:41:50,1
166,212,click,2024-04-09 16:28:12,1
48,558,click,2025-02-14 14:28:07,1
193,766,save,2024-10-23 21:18:35,1
145,545,click,2024-01-27 12:29:13,1
49,145,click,2024-01-18 12:25:17,1
191,375,click,2024-04-29 20:07:07,1
2,267,save,2025-11-06 18:30:21,1
98,441,click,2024-02-19 21:58:22,1
155,141,click,2025-06-27 04:36:26,1
95,833,click,2024-10-12 09:53:05,1
98,638,click,2025-02-05 17:37:14,1
9,691,save,2024-11-24 15:54:02,1
101,478,click,2025-09-23 09:43:47,1
165,705,click,2025-11-13 20:19:39,1
115,832,save,2024-03-22 04:25:57,1
186,817,open_pdf,2025-01-15 08:39:37,0
170,768,click,2025-01-21 17:39:47,1
130,236,click,2024-11-16 21:26:12,1
50,550,open_pdf,2024-04-12 16:47:09,0
87,715,save,2024-02-10 12:13:54,1
172,450,click,2025-02-06 07:51:59,1
116,412,click,2024-07-19 07:06:58,1
75,557,click,2024-02-25 18:46:26,1
13,424,click,2025-06-04 18:50:14,1
75,943,click,2023-12-04 06:07:59,1
52,30,click,2025-03-11 11:16:09,1
128,404,click,2024-10-23 02:19:11,1
129,93,save,2024-06-29 22:50:48,1
9,341,open_pdf,2025-07-31 15:28:34,0
1,672,click,2023-11-26 02:45:47,1
5,895,click,2024-04-29 10:41:34,1
158,556,click,2024-02-06 00:52:38,1
6,488,click,2024-07-05 14:15:10,1
60,655,open_pdf,2025-03-01 18:57:05,0
4,903,save,2025-11-13 16:34:14,1
87,639,click,2024-10-19 04:27:42,1
0,897,click,2025-07-23 13:47:33,1
157,446,open_pdf,2025-05-20 03:46:23,0
162,727,click,2024-04-14 22:09:54,1
1,504,click,2024-10-28 10:45:36,1
19,775,save,2024-04-25 08:53:43,1
76,294,save,2024-04-05 12:33:03,1
155,947,click,2024-12-08 07:58:12,1
133,390,open_pdf,2025-01-17 20:38:47,0
87,621,click,2025-09-27 07:38:30,1
186,443,click,2024-12-06 12:22:39,1
181,37,click,2024-06-19 14:48:42,1
118,15,click,2024-09-02 14:02:33,1
194,440,click,2025-11-19 23:27:43,1
9,856,open_pdf,2025-02-01 14:22:22,0
60,19,open_pdf,2025-06-10 13:55:34,0
54,31,click,2025-04-16 15:49:07,1
1,217,click,2025-10-18 11:34:02,1
16,677,click,2024-05-31 02:30:18,1
158,762,save,2025-05-26 13:39:06,1
24,973,open_pdf,2024-04-24 20:56:48,0
48,784,save,2025-08-04 21:11:49,1
42,513,save,2025-04-20 10:15:43,1
40,338,open_pdf,2024-03-14 20:31:00,0
60,175,save,2024-03-05 14:53:39,1
8,630,click,2025-01-22 01:32:05,1
79,77,click,2025-06-02 01:47:38,1
87,895,click,2024-01-13 22:19:54,1
137,340,click,2025-10-15 05:11:00,1
105,998,click,2025-01-29 12:47:05,1
101,880,open_pdf,2024-02-20 18:57:41,0
186,276,click,2024-11-07 17:18:39,1
3,622,click,2024-03-12 08:22:34,1
37,684,click,2024-10-28 07:40:12,1
80,792,click,2024-10-24 12:14:05,1
122,973,open_pdf,2024-03-03 15:15:22,0
180,770,open_pdf,2025-02-27 13:20:54,0
152,749,open_pdf,2025-11-14 12:01:19,0
122,926,save,2024-10-26 00:38:31,1
52,853,click,2025-08-30 00:25:38,1
140,619,click,2024-12-24 17:44:35,1
125,999,click,2025-02-25 17:32:38,1
64,571,click,2025-05-20 15:16:08,1
55,497,click,2025-04-30 21:01:41,1
183,650,click,2025-04-14 09:48:04,1
79,621,click,2023-12-23 10:04:15,1
106,376,click,2025-08-21 18:11:39,1
1,112,click,2025-11-04 22:26:14,1
149,510,save,2024-01-08 06:44:51,1
26,316,save,2025-05-25 11:38:05,1
5,454,open_pdf,2025-02-10 11:11:37,0
129,813,click,2024-11-02 02:30:29,1
56,464,open_pdf,2024-08-19 18:40:43,0
34,379,click,2025-03-10 09:18:06,1
192,803,click,2025-10-23 11:18:58,1
143,966,save,2024-06-06 03:42:31,1
155,707,click,2024-03-09 02:30:07,1
113,925,click,2025-02-01 14:00:05,1
147,6,click,2024-06-07 06:47:22,1
117,356,click,2023-12-04 00:52:16,1
29,7,click,2023-12-05 23:39:27,1
102,266,click,2024-08-02 05:04:30,1
74,966,save,2025-04-20 13:07:15,1
92,259,click,2023-11-28 09:01:58,1
101,466,click,2025-05-03 13:48:28,1
191,113,open_pdf,2025-05-05 16:00:06,0
43,718,save,2024-10-30 02:39:48,1
33,807,click,2025-08-19 09:21:25,1
109,711,open_pdf,2024-12-21 16:54:23,0
14,99,open_pdf,2025-03-04 20:30:32,0
77,881,click,2024-05-03 18:57:15,1
0,285,click,2025-04-08 21:44:23,1
154,328,click,2024-02-19 20:21:41,1
37,922,click,2024-08-28 14:38:34,1
137,101,click,2024-01-13 07:08:41,1
19,534,click,2025-08-03 15:56:47,1
110,951,click,2025-02-17 07:24:57,1
159,293,click,2024-12-07 09:38:31,1
76,527,save,2025-10-01 12:08:36,1
65,462,click,2025-02-12 10:28:25,1
53,721,click,2025-08-27 05:19:00,1
165,922,save,2025-06-11 12:14:52,1
136,115,save,2025-03-27 21:58:13,1
107,112,click,2025-02-21 10:02:25,1
82,50,save,2025-03-07 15:45:06,1
143,227,click,2024-07-28 10:21:45,1
62,270,click,2024-03-12 04:19:40,1
118,624,click,2025-07-22 18:43:36,1
70,84,click,2024-07-28 04:01:35,1
38,112,save,2024-04-18 12:26:43,1
35,199,save,2025-07-01 18:02:02,1
15,424,click,2024-08-10 16:11:42,1
75,122,click,2025-07-16 16:38:13,1
58,578,click,2024-04-27 21:43:05,1
123,121,open_pdf,2025-08-19 08:07:49,0
185,794,open_pdf,2023-12-29 14:00:38,0
193,878,click,2025-08-30 04:16:32,1
132,851,click,2025-07-05 13:10:40,1
157,632,open_pdf,2025-10-12 22:59:08,0
120,122,click,2024-08-07 20:48:38,1
160,762,click,2024-01-14 00:12:09,1
54,689,click,2025-08-13 09:09:41,1
133,864,click,2023-12-23 18:21:45,1
70,415,save,2024-08-16 11:16:22,1
107,564,click,2024-09-29 00:42:55,1
141,660,click,2025-04-16 10:16:13,1
105,875,open_pdf,2024-01-20 09:44:11,0
65,76,click,2024-02-04 23:15:51,1
99,337,open_pdf,2025-04-01 07:15:33,0
57,570,click,2024-12-21 12:16:36,1
178,622,save,2025-01-15 17:41:15,1
28,189,click,2025-04-13 14:33:48,1
11,697,open_pdf,2024-02-02 07:45:57,0
62,290,click,2025-07-11 12:48:35,1
51,459,open_pdf,2025-05-25 11:42:36,0
72,697,click,2024-09-25 10:14:20,1
12,175,save,2024-03-21 08:09:27,1
67,572,click,2025-09-16 15:08:07,1
131,334,open_pdf,2025-09-22 10:27:47,0
180,595,click,2024-01-02 15:29:09,1
136,759,click,2025-03-15 01:05:04,1
73,633,click,2024-01-02 13:19:41,1
109,639,click,2025-10-09 02:25:00,1
57,115,click,2023-12-15 01:39:28,1
186,624,click,2025-04-29 07:38:15,1
147,466,save,2025-05-03 02:40:13,1
102,52,save,2025-03-05 15:42:58,1
44,60,save,2024-04-20 10:25:39,1
146,872,click,2025-06-13 13:53:11,1
119,827,click,2025-10-16 20:53:52,1
5,320,save,2024-08-29 16:54:37,1
121,995,click,2025-05-20 18:12:58,1
120,521,click,2024-02-19 09:36:18,1
53,985,open_pdf,2024-08-04 22:11:04,0
117,206,click,2024-01-23 10:57:37,1
161,604,click,2025-09-01 03:59:16,1
13,225,click,2024-11-21 07:10:18,1
89,403,click,2025-03-16 00:49:44,1
163,409,click,2024-10-06 12:05:10,1
49,273,save,2024-07-21 23:28:33,1
72,348,click,2025-11-19 15:03:33,1
196,899,click,2024-08-11 05:03:48,1
199,61,open_pdf,2025-05-20 11:45:06,0
198,938,click,2024-07-24 14:15:58,1
164,996,click,2024-03-05 11:54:14,1
161,900,save,2025-02-27 00:51:42,1
156,491,save,2025-05-10 07:27:13,1
136,257,click,2025-04-16 15:06:04,1
115,899,click,2024-11-09 11:12:01,1
110,59,open_pdf,2025-04-12 22:06:18,0
191,101,save,2025-09-08 14:49:12,1
161,894,click,2025-09-10 20:34:34,1
10,820,click,2024-06-28 05:27:41,1
35,748,open_pdf,2024-12-22 04:03:21,0
17,325,click,2025-10-31 21:49:11,1
173,56,click,2025-06-16 11:18:21,1
16,359,open_pdf,2025-06-23 23:33:33,0
17,826,save,2024-08-18 04:14:35,1
193,802,save,2024-01-20 04:13:28,1
144,606,open_pdf,2025-01-21 10:38:49,0
134,186,click,2025-07-09 23:44:21,1
21,152,open_pdf,2024-05-20 23:05:53,0
167,615,click,2025-08-11 16:03:35,1
15,560,save,2025-08-15 21:06:35,1
64,776,open_pdf,2024-06-12 09:20:11,0
103,570,click,2025-01-02 05:01:49,1
143,67,click,2025-11-03 01:07:46,1
68,517,click,2025-07-01 13:53:52,1
193,135,click,2025-08-19 00:19:08,1
121,904,open_pdf,2025-06-18 13:53:02,0
170,762,save,2025-01-15 14:27:58,1
6,835,save,2024-08-30 21:47:30,1
55,959,save,2024-01-23 03:03:21,1
19,683,click,2025-04-16 06:49:11,1
135,587,save,2024-06-20 01:39:37,1
39,303,click,2024-07-21 18:13:51,1
177,106,click,2025-03-26 15:47:21,1
149,973,click,2025-03-01 04:21:10,1
43,389,open_pdf,2024-08-18 21:59:43,0
51,124,click,2025-02-13 03:05:01,1
138,842,open_pdf,2025-11-04 17:44:53,0
7,507,click,2024-04-21 10:04:12,1
106,838,click,2024-02-28 05:19:39,1
192,781,save,2025-03-07 14:46:53,1
50,948,click,2024-07-23 01:01:12,1
89,308,click,2025-10-13 15:27:31,1
132,401,click,2025-05-12 13:54:45,1
129,310,click,2023-12-09 10:08:52,1
36,842,click,2024-07-21 06:59:58,1
60,209,open_pdf,2025-05-07 21:29:21,0
81,122,click,2024-06-16 23:52:51,1
32,717,save,2024-12-08 23:28:13,1
38,692,click,2023-12-22 05:29:56,1
188,478,click,2024-03-15 01:08:18,1
170,956,save,2024-05-04 17:49:57,1
176,96,save,2024-03-04 03:44:58,1
93,187,click,2024-02-02 09:03:40,1
187,263,click,2025-01-05 21:31:17,1
91,419,click,2023-11-25 21:02:53,1
107,463,click,2025-11-19 16:22:43,1
26,431,click,2025-08-27 01:09:43,1
156,624,save,2025-04-20 17:42:34,1
120,765,click,2025-07-09 20:55:25,1
109,442,open_pdf,2025-03-09 11:28:39,0
131,944,click,2025-11-15 02:35:56,1
16,579,open_pdf,2025-04-08 00:17:03,0
59,477,click,2024-01-09 19:56:39,1
44,225,click,2025-09-04 07:17:24,1
7,406,save,2024-06-15 08:55:47,1
89,572,click,2025-09-09 13:08:24,1
149,541,click,2025-04-13 14:34:10,1
132,56,click,2025-11-02 22:06:27,1
127,509,save,2024-10-25 21:53:54,1
180,913,open_pdf,2024-01-09 21:33:07,0
98,988,click,2024-05-07 11:02:03,1
178,702,save,2025-01-23 07:09:54,1
100,717,click,2024-06-24 01:25:30,1
28,244,click,2024-06-28 08:08:24,1
125,2,click,2024-10-28 16:11:34,1
108,957,click,2024-12-03 18:34:31,1
74,438,click,2025-04-09 10:07:48,1
63,171,click,2024-07-23 14:50:56,1
163,448,click,2024-03-11 23:06:59,1
159,50,click,2024-01-14 16:32:28,1
101,74,click,2025-03-14 17:05:02,1
16,258,click,2024-09-11 01:36:15,1
79,976,click,2025-08-06 09:35:44,1
120,645,open_pdf,2024-06-23 09:09:24,0
19,262,click,2025-07-21 03:36:39,1
24,71,click,2024-01-17 23:22:05,1
110,650,open_pdf,2024-01-20 10:45:14,0
173,819,open_pdf,2025-10-29 05:03:50,0
131,876,open_pdf,2025-06-08 19:44:19,0
62,930,save,2024-04-24 07:56:54,1
131,982,click,2025-08-21 19:25:31,1
188,249,open_pdf,2023-12-27 03:28:25,0
198,506,click,2025-03-07 06:10:33,1
153,945,click,2025-10-22 11:18:01,1
44,261,save,2024-07-30 13:22:50,1
186,135,click,2024-09-06 12:07:54,1
168,91,click,2025-03-15 04:09:20,1
73,438,open_pdf,2025-09-04 07:00:07,0
125,957,save,2024-08-01 12:00:58,1
4,251,click,2025-05-07 15:17:26,1
12,548,click,2025-04-06 18:05:46,1
80,714,click,2025-11-06 00:17:24,1
45,257,save,2024-10-12 03:48:25,1
96,203,click,2024-11-24 21:41:56,1
135,390,save,2025-07-13 17:57:14,1
7,609,save,2024-05-01 15:00:18,1
122,577,click,2024-07-21 01:42:04,1
118,842,click,2024-01-09 03:05:22,1
44,306,click,2025-01-14 11:15:00,1
144,766,click,2025-02-18 06:24:56,1
67,432,click,2025-06-22 23:22:05,1
8,607,open_pdf,2024-12-28 02:45:02,0
186,81,click,2025-05-18 16:25:23,1
1,451,click,2023-12-28 10:04:31,1
32,700,save,2024-04-21 22:52:47,1
78,780,click,2025-01-08 17:30:44,1
139,848,open_pdf,2025-06-11 15:45:49,0
28,965,click,2025-07-01 22:27:30,1
120,785,click,2024-01-12 16:44:51,1
172,984,open_pdf,2025-02-06 06:37:38,0
115,404,open_pdf,2024-11-24 08:16:52,0
174,62,save,2025-04-08 10:26:37,1
87,366,click,2024-09-07 21:24:01,1
83,437,save,2025-04-09 06:28:24,1
106,350,save,2025-09-21 16:37:25,1
30,71,save,2024-04-13 22:02:37,1
136,557,open_pdf,2024-08-01 22:30:30,0
85,831,click,2025-08-14 01:40:38,1
94,363,click,2025-01-21 10:55:18,1
114,961,click,2025-08-02 03:42:39,1
199,808,click,2024-02-01 09:14:46,1
119,449,click,2025-07-09 01:04:55,1
129,693,click,2024-10-13 19:36:34,1
186,784,click,2024-03-19 03:42:18,1
170,28,open_pdf,2024-10-16 20:10:12,0
11,247,click,2024-02-24 21:15:56,1
112,891,click,2024-05-30 16:00:17,1
160,974,click,2024-02-12 02:51:01,1
120,877,click,2025-01-31 00:52:43,1
151,676,click,2025-03-19 08:28:22,1
93,118,click,2024-06-19 08:28:59,1
74,697,click,2023-12-23 11:15:49,1
177,568,open_pdf,2025-11-07 06:47:40,0
163,559,click,2025-04-19 00:55:51,1
184,86,click,2025-06-19 03:00:36,1
157,289,click,2024-12-04 01:44:34,1
179,564,click,2024-02-11 10:32:02,1
141,943,click,2024-02-18 18:12:37,1
166,866,open_pdf,2025-09-15 08:50:13,0
193,988,save,2025-06-09 14:11:47,1
80,515,click,2025-04-06 09:36:35,1
145,49,save,2025-10-28 17:06:32,1
100,908,open_pdf,2024-05-15 18:46:55,0
41,979,open_pdf,2024-05-11 21:47:44,0
158,166,save,2025-01-26 22:45:21,1
23,4,open_pdf,2024-06-12 08:53:22,0
142,762,click,2025-01-30 13:59:26,1
59,357,click,2024-12-27 15:40:05,1
2,318,click,2024-04-17 06:21:10,1
144,57,click,2025-10-21 00:45:53,1
193,56,save,2024-11-23 14:03:36,1
130,342,click,2024-12-25 09:15:26,1
63,626,click,2024-09-24 03:02:00,1
32,836,click,2024-12-08 01:31:09,1
78,766,click,2024-08-18 14:43:48,1
19,732,click,2024-04-20 13:40:56,1
189,28,click,2024-01-16 16:27:52,1
120,747,click,2024-06-19 06:50:48,1
127,622,click,2023-12-14 21:33:07,1
12,97,click,2025-04-24 19:08:10,1
156,867,open_pdf,2024-11-19 10:33:10,0
70,207,open_pdf,2025-01-28 14:34:04,0
23,994,save,2025-08-31 10:53:28,1
109,673,click,2024-06-15 23:56:41,1
145,79,click,2024-11-01 21:12:51,1
21,866,click,2024-01-10 03:14:28,1
8,983,save,2024-04-15 08:38:43,1
80,127,click,2025-01-16 20:18:10,1
153,89,save,2025-07-20 07:53:12,1
118,855,click,2025-02-07 07:16:16,1
33,737,open_pdf,2024-11-01 00:09:18,0
146,997,save,2024-04-18 13:00:22,1
4,752,click,2024-11-11 02:15:39,1
9,349,save,2023-12-28 04:57:58,1
50,484,click,2025-02-20 01:30:19,1
156,806,click,2025-09-07 05:36:44,1
3,285,click,2025-06-24 10:36:55,1
16,435,open_pdf,2024-05-30 17:31:50,0
55,355,save,2024-09-09 05:52:08,1
60,825,click,2025-07-23 21:12:35,1
47,155,click,2024-01-09 06:02:22,1
94,285,click,2025-10-28 19:11:42,1
10,806,click,2025-06-21 07:26:49,1
